Transaction ID,Date,Customer ID,Age,Quantity,Price per Unit,Total Amount,Year,Month,Day,Weekday,Weekend_Flag,Calculated_Total,Gender_Male,Product Category_Clothing,Product Category_Electronics,Age_Group_Young,Age_Group_Adult,Age_Group_Senior,Age_Group_Old,Holiday_Flag,Discount,Anomaly
497,2023-10-02,CUST497,41,4,30,120,2023,10,2,0,0,120,True,True,False,False,True,False,False,1,16,0
498,2023-06-19,CUST498,50,4,25,100,2023,6,19,0,0,100,False,True,False,False,False,True,False,0,19,0
499,2023-01-15,CUST499,46,2,30,60,2023,1,15,6,1,60,True,False,False,False,False,True,False,0,24,0
500,2023-03-01,CUST500,60,4,25,100,2023,3,1,2,0,100,False,False,False,False,False,True,False,0,21,0
501,2023-05-14,CUST501,39,2,30,60,2023,5,14,6,1,60,True,False,True,False,True,False,False,0,12,0
502,2023-04-02,CUST502,43,3,50,150,2023,4,2,6,1,150,True,False,True,False,True,False,False,0,18,0
503,2023-10-25,CUST503,45,4,500,2000,2023,10,25,2,0,2000,True,False,False,False,True,False,False,1,35,1
504,2023-05-16,CUST504,38,3,50,150,2023,5,16,1,0,150,False,False,False,False,True,False,False,0,11,0
505,2023-01-20,CUST505,24,1,50,50,2023,1,20,4,0,50,True,False,False,True,False,False,False,0,40,0
506,2023-02-25,CUST506,34,3,500,1500,2023,2,25,5,1,1500,True,False,False,False,True,False,False,0,18,0
507,2023-11-02,CUST507,37,3,500,1500,2023,11,2,3,0,1500,False,False,True,False,True,False,False,1,11,0
508,2023-08-11,CUST508,58,2,300,600,2023,8,11,4,0,600,True,False,False,False,False,True,False,0,8,0
509,2023-06-26,CUST509,37,3,300,900,2023,6,26,0,0,900,False,False,True,False,True,False,False,0,6,0
510,2023-06-10,CUST510,39,4,50,200,2023,6,10,5,1,200,False,False,False,False,True,False,False,0,27,0
511,2023-08-12,CUST511,45,2,50,100,2023,8,12,5,1,100,True,False,False,False,True,False,False,0,13,0
512,2023-11-07,CUST512,57,1,25,25,2023,11,7,1,0,25,False,False,False,False,False,True,False,1,30,0
513,2023-09-19,CUST513,24,4,25,100,2023,9,19,1,0,100,True,False,True,True,False,False,False,0,18,0
514,2023-03-01,CUST514,18,1,300,300,2023,3,1,2,0,300,False,False,True,False,False,False,False,0,15,0
515,2023-07-17,CUST515,49,3,300,900,2023,7,17,0,0,900,False,True,False,False,False,True,False,0,4,0
516,2023-10-23,CUST516,30,4,25,100,2023,10,23,0,0,100,True,False,False,True,False,False,False,1,34,0
517,2023-04-08,CUST517,47,4,25,100,2023,4,8,5,1,100,False,True,False,False,False,True,False,0,11,0
518,2023-05-11,CUST518,40,1,30,30,2023,5,11,3,0,30,False,True,False,False,True,False,False,0,24,0
519,2023-01-23,CUST519,36,4,30,120,2023,1,23,0,0,120,False,False,True,False,True,False,False,0,20,0
520,2023-12-29,CUST520,49,4,25,100,2023,12,29,4,0,100,False,False,True,False,False,True,False,1,35,0
521,2023-08-12,CUST521,47,4,30,120,2023,8,12,5,1,120,False,True,False,False,False,True,False,0,22,0
522,2023-01-01,CUST522,46,3,500,1500,2023,1,1,6,1,1500,True,False,False,False,False,True,False,0,15,0
523,2023-09-24,CUST523,62,1,300,300,2023,9,24,6,1,300,False,False,True,False,False,False,True,0,38,0
524,2023-10-03,CUST524,46,4,300,1200,2023,10,3,1,0,1200,True,False,False,False,False,True,False,1,38,0
525,2023-12-18,CUST525,47,2,25,50,2023,12,18,0,0,50,False,False,False,False,False,True,False,1,13,0
526,2023-12-10,CUST526,33,2,50,100,2023,12,10,6,1,100,True,True,False,False,True,False,False,1,30,0
527,2023-04-11,CUST527,57,2,25,50,2023,4,11,1,0,50,True,True,False,False,False,True,False,0,4,0
528,2023-07-06,CUST528,36,2,30,60,2023,7,6,3,0,60,False,True,False,False,True,False,False,0,34,0
529,2023-08-09,CUST529,35,3,50,150,2023,8,9,2,0,150,False,True,False,False,True,False,False,0,22,0
530,2023-02-05,CUST530,18,4,30,120,2023,2,5,6,1,120,False,False,True,False,False,False,False,0,28,0
531,2023-12-07,CUST531,31,1,500,500,2023,12,7,3,0,500,True,False,True,False,True,False,False,1,10,0
532,2023-06-19,CUST532,64,4,30,120,2023,6,19,0,0,120,False,True,False,False,False,False,True,0,17,0
533,2023-11-16,CUST533,19,3,500,1500,2023,11,16,3,0,1500,True,False,True,True,False,False,False,1,11,0
534,2023-06-10,CUST534,45,2,500,1000,2023,6,10,5,1,1000,True,True,False,False,True,False,False,0,8,0
535,2023-12-06,CUST535,47,3,30,90,2023,12,6,2,0,90,True,False,False,False,False,True,False,1,9,0
536,2023-03-05,CUST536,55,4,30,120,2023,3,5,6,1,120,False,False,False,False,False,True,False,0,16,0
537,2023-06-03,CUST537,21,1,500,500,2023,6,3,5,1,500,False,False,False,True,False,False,False,0,37,0
538,2023-09-17,CUST538,18,3,50,150,2023,9,17,6,1,150,True,True,False,False,False,False,False,0,6,0
539,2023-06-08,CUST539,25,1,500,500,2023,6,8,3,0,500,True,False,False,True,False,False,False,0,12,0
540,2023-12-08,CUST540,46,3,300,900,2023,12,8,4,0,900,False,False,True,False,False,True,False,1,39,0
541,2023-07-29,CUST541,56,1,500,500,2023,7,29,5,1,500,True,False,False,False,False,True,False,0,8,0
542,2023-06-17,CUST542,20,1,50,50,2023,6,17,5,1,50,False,False,False,True,False,False,False,0,26,0
543,2023-07-26,CUST543,49,2,300,600,2023,7,26,2,0,600,True,False,False,False,False,True,False,0,1,0
544,2023-12-23,CUST544,27,1,25,25,2023,12,23,5,1,25,False,False,True,True,False,False,False,1,4,0
545,2023-06-01,CUST545,27,2,25,50,2023,6,1,3,0,50,True,True,False,True,False,False,False,0,28,0
546,2023-10-11,CUST546,36,4,50,200,2023,10,11,2,0,200,False,False,True,False,True,False,False,1,36,0
547,2023-03-07,CUST547,63,4,500,2000,2023,3,7,1,0,2000,True,True,False,False,False,False,True,0,37,1
548,2023-04-09,CUST548,51,2,30,60,2023,4,9,6,1,60,False,True,False,False,False,True,False,0,18,0
549,2023-08-04,CUST549,50,2,50,100,2023,8,4,4,0,100,False,False,False,False,False,True,False,0,7,0
550,2023-12-07,CUST550,40,3,300,900,2023,12,7,3,0,900,True,True,False,False,True,False,False,1,0,0
551,2023-07-14,CUST551,45,3,300,900,2023,7,14,4,0,900,True,False,True,False,True,False,False,0,21,0
552,2023-12-13,CUST552,49,3,25,75,2023,12,13,2,0,75,False,False,True,False,False,True,False,1,16,0
553,2023-03-31,CUST553,24,4,300,1200,2023,3,31,4,0,1200,True,True,False,True,False,False,False,0,6,0
554,2023-11-12,CUST554,46,3,50,150,2023,11,12,6,1,150,False,False,False,False,False,True,False,1,24,0
555,2023-10-19,CUST555,25,1,300,300,2023,10,19,3,0,300,True,False,False,True,False,False,False,1,3,0
556,2023-06-04,CUST556,18,1,50,50,2023,6,4,6,1,50,False,False,True,False,False,False,False,0,35,0
557,2023-07-27,CUST557,20,3,30,90,2023,7,27,3,0,90,False,False,False,True,False,False,False,0,5,0
558,2023-10-08,CUST558,41,1,25,25,2023,10,8,6,1,25,False,True,False,False,True,False,False,1,30,0
559,2023-01-01,CUST559,40,4,300,1200,2023,1,1,6,1,1200,False,True,False,False,True,False,False,0,18,0
560,2023-06-05,CUST560,25,1,50,50,2023,6,5,0,0,50,False,False,True,True,False,False,False,0,38,0
561,2023-05-27,CUST561,64,4,500,2000,2023,5,27,5,1,2000,False,True,False,False,False,False,True,0,26,0
562,2023-04-18,CUST562,54,2,25,50,2023,4,18,1,0,50,True,False,True,False,False,True,False,0,9,0
563,2023-08-09,CUST563,20,2,30,60,2023,8,9,2,0,60,True,True,False,True,False,False,False,0,25,0
564,2023-10-24,CUST564,50,2,50,100,2023,10,24,1,0,100,True,False,True,False,False,True,False,1,18,0
565,2023-11-07,CUST565,45,2,30,60,2023,11,7,1,0,60,False,False,False,False,True,False,False,1,38,0
566,2023-12-02,CUST566,64,1,30,30,2023,12,2,5,1,30,False,True,False,False,False,False,True,1,2,0
567,2023-06-14,CUST567,25,3,300,900,2023,6,14,2,0,900,False,True,False,True,False,False,False,0,12,0
568,2023-08-27,CUST568,51,1,300,300,2023,8,27,6,1,300,False,False,True,False,False,True,False,0,27,0
569,2023-08-15,CUST569,52,4,50,200,2023,8,15,1,0,200,True,False,True,False,False,True,False,0,19,0
570,2023-08-15,CUST570,49,1,500,500,2023,8,15,1,0,500,True,True,False,False,False,True,False,0,27,0
571,2023-12-12,CUST571,41,1,50,50,2023,12,12,1,0,50,False,False,True,False,True,False,False,1,7,0
572,2023-04-20,CUST572,31,4,500,2000,2023,4,20,3,0,2000,True,True,False,False,True,False,False,0,40,0
573,2023-09-19,CUST573,49,2,30,60,2023,9,19,1,0,60,True,False,False,False,False,True,False,0,38,0
574,2023-08-31,CUST574,63,2,25,50,2023,8,31,3,0,50,False,False,True,False,False,False,True,0,0,0
575,2023-03-28,CUST575,60,2,50,100,2023,3,28,1,0,100,True,True,False,False,False,True,False,0,2,0
576,2023-12-04,CUST576,33,3,50,150,2023,12,4,0,0,150,False,False,False,False,True,False,False,1,12,0
577,2023-02-13,CUST577,21,4,500,2000,2023,2,13,0,0,2000,True,False,False,True,False,False,False,0,27,0
578,2023-05-26,CUST578,54,4,30,120,2023,5,26,4,0,120,False,True,False,False,False,True,False,0,24,0
579,2023-09-21,CUST579,38,1,30,30,2023,9,21,3,0,30,False,False,True,False,True,False,False,0,32,0
580,2023-12-06,CUST580,31,3,500,1500,2023,12,6,2,0,1500,False,True,False,False,True,False,False,1,37,1
581,2023-11-21,CUST581,48,2,30,60,2023,11,21,1,0,60,False,False,False,False,False,True,False,1,5,0
582,2023-11-14,CUST582,35,3,300,900,2023,11,14,1,0,900,True,True,False,False,True,False,False,1,31,0
583,2023-06-21,CUST583,24,4,25,100,2023,6,21,2,0,100,False,False,True,True,False,False,False,0,20,0
584,2023-02-17,CUST584,27,4,50,200,2023,2,17,4,0,200,False,False,False,True,False,False,False,0,15,0
585,2023-05-01,CUST585,24,1,25,25,2023,5,1,0,0,25,False,True,False,True,False,False,False,0,20,0
586,2023-12-11,CUST586,50,1,50,50,2023,12,11,0,0,50,True,False,True,False,False,True,False,1,10,0
587,2023-06-08,CUST587,40,4,300,1200,2023,6,8,3,0,1200,False,False,False,False,True,False,False,0,36,0
588,2023-04-26,CUST588,38,2,30,60,2023,4,26,2,0,60,True,False,True,False,True,False,False,0,35,0
589,2023-04-12,CUST589,36,2,500,1000,2023,4,12,2,0,1000,False,False,False,False,True,False,False,0,34,0
590,2023-03-17,CUST590,36,3,300,900,2023,3,17,4,0,900,True,True,False,False,True,False,False,0,18,0
591,2023-01-13,CUST591,53,4,25,100,2023,1,13,4,0,100,True,False,True,False,False,True,False,0,19,0
592,2023-01-24,CUST592,46,4,500,2000,2023,1,24,1,0,2000,False,False,False,False,False,True,False,0,17,0
593,2023-05-06,CUST593,35,2,30,60,2023,5,6,5,1,60,True,False,True,False,True,False,False,0,40,0
594,2023-09-01,CUST594,19,2,300,600,2023,9,1,4,0,600,False,False,True,True,False,False,False,0,13,0
595,2023-11-09,CUST595,18,4,500,2000,2023,11,9,3,0,2000,False,True,False,False,False,False,False,1,14,1
596,2023-02-07,CUST596,64,1,300,300,2023,2,7,1,0,300,False,False,True,False,False,False,True,0,30,0
597,2023-08-22,CUST597,22,4,300,1200,2023,8,22,1,0,1200,True,False,False,True,False,False,False,0,0,0
598,2023-08-01,CUST598,37,4,30,120,2023,8,1,1,0,120,True,False,False,False,True,False,False,0,2,0
599,2023-11-19,CUST599,28,2,50,100,2023,11,19,6,1,100,False,False,False,True,False,False,False,1,15,0
600,2023-10-22,CUST600,59,2,500,1000,2023,10,22,6,1,1000,False,False,False,False,False,True,False,1,22,0
601,2023-04-10,CUST601,19,1,30,30,2023,4,10,0,0,30,True,True,False,True,False,False,False,0,10,0
602,2023-12-23,CUST602,20,1,300,300,2023,12,23,5,1,300,False,False,True,True,False,False,False,1,11,0
603,2023-07-16,CUST603,40,3,30,90,2023,7,16,6,1,90,False,True,False,False,True,False,False,0,9,0
604,2023-09-11,CUST604,29,4,50,200,2023,9,11,0,0,200,False,False,True,True,False,False,False,0,31,0
605,2023-07-24,CUST605,37,2,500,1000,2023,7,24,0,0,1000,True,False,True,False,True,False,False,0,15,0
606,2023-05-05,CUST606,22,1,50,50,2023,5,5,4,0,50,True,False,True,True,False,False,False,0,7,0
607,2023-03-17,CUST607,54,3,25,75,2023,3,17,4,0,75,True,True,False,False,False,True,False,0,37,0
608,2023-12-02,CUST608,55,3,500,1500,2023,12,2,5,1,1500,False,False,True,False,False,True,False,1,11,0
609,2023-12-19,CUST609,47,2,50,100,2023,12,19,1,0,100,False,True,False,False,False,True,False,1,23,0
610,2023-01-03,CUST610,26,2,300,600,2023,1,3,1,0,600,False,False,False,True,False,False,False,0,27,0
611,2023-02-24,CUST611,51,3,500,1500,2023,2,24,4,0,1500,True,False,False,False,False,True,False,0,7,0
612,2023-08-06,CUST612,61,1,500,500,2023,8,6,6,1,500,False,False,True,False,False,False,True,0,27,0
613,2023-04-23,CUST613,52,3,30,90,2023,4,23,6,1,90,False,True,False,False,False,True,False,0,35,0
614,2023-04-01,CUST614,39,4,300,1200,2023,4,1,5,1,1200,False,False,False,False,True,False,False,0,25,0
615,2023-12-23,CUST615,61,4,25,100,2023,12,23,5,1,100,False,True,False,False,False,False,True,1,7,0
616,2023-09-23,CUST616,41,2,50,100,2023,9,23,5,1,100,True,True,False,False,True,False,False,0,27,0
617,2023-08-26,CUST617,34,1,30,30,2023,8,26,5,1,30,True,False,True,False,True,False,False,0,27,0
618,2023-01-26,CUST618,27,1,50,50,2023,1,26,3,0,50,False,False,False,True,False,False,False,0,36,0
619,2023-10-13,CUST619,47,4,25,100,2023,10,13,4,0,100,True,False,True,False,False,True,False,1,40,0
620,2023-05-08,CUST620,63,3,25,75,2023,5,8,0,0,75,True,False,True,False,False,False,True,0,35,0
621,2023-03-04,CUST621,40,2,500,1000,2023,3,4,5,1,1000,False,False,False,False,True,False,False,0,26,0
622,2023-08-22,CUST622,49,3,25,75,2023,8,22,1,0,75,False,False,False,False,False,True,False,0,16,0
623,2023-03-10,CUST623,34,3,50,150,2023,3,10,4,0,150,True,True,False,False,True,False,False,0,8,0
624,2023-08-26,CUST624,34,3,300,900,2023,8,26,5,1,900,False,False,False,False,True,False,False,0,32,0
625,2023-12-08,CUST625,31,1,300,300,2023,12,8,4,0,300,True,True,False,False,True,False,False,1,19,0
626,2023-09-29,CUST626,26,4,500,2000,2023,9,29,4,0,2000,False,True,False,True,False,False,False,0,12,0
627,2023-10-14,CUST627,57,1,50,50,2023,10,14,5,1,50,True,True,False,False,False,True,False,1,27,0
628,2023-11-01,CUST628,19,4,50,200,2023,11,1,2,0,200,False,False,False,True,False,False,False,1,28,0
629,2023-06-12,CUST629,62,2,25,50,2023,6,12,0,0,50,True,False,True,False,False,False,True,0,12,0
630,2023-08-15,CUST630,42,2,50,100,2023,8,15,1,0,100,True,True,False,False,True,False,False,0,34,0
631,2023-11-10,CUST631,56,3,30,90,2023,11,10,4,0,90,True,False,True,False,False,True,False,1,5,0
632,2023-09-16,CUST632,26,4,25,100,2023,9,16,5,1,100,False,False,True,True,False,False,False,0,17,0
633,2023-08-07,CUST633,39,4,30,120,2023,8,7,0,0,120,True,False,False,False,True,False,False,0,4,0
634,2023-10-08,CUST634,60,4,500,2000,2023,10,8,6,1,2000,True,False,True,False,False,True,False,1,24,1
635,2023-08-17,CUST635,63,3,300,900,2023,8,17,3,0,900,False,False,True,False,False,False,True,0,1,0
636,2023-03-23,CUST636,21,3,500,1500,2023,3,23,3,0,1500,False,False,False,True,False,False,False,0,9,0
637,2023-09-01,CUST637,43,2,300,600,2023,9,1,4,0,600,True,True,False,False,True,False,False,0,29,0
638,2023-08-19,CUST638,46,1,500,500,2023,8,19,5,1,500,True,False,True,False,False,True,False,0,4,0
639,2023-05-13,CUST639,62,4,50,200,2023,5,13,5,1,200,False,False,False,False,False,False,True,0,32,0
640,2023-05-07,CUST640,51,4,30,120,2023,5,7,6,1,120,False,False,True,False,False,True,False,0,0,0
641,2023-11-23,CUST641,40,1,300,300,2023,11,23,3,0,300,False,False,True,False,True,False,False,1,17,0
642,2023-05-22,CUST642,54,4,25,100,2023,5,22,0,0,100,False,True,False,False,False,True,False,0,31,0
643,2023-09-24,CUST643,28,3,30,90,2023,9,24,6,1,90,False,False,True,True,False,False,False,0,10,0
644,2023-09-06,CUST644,23,3,25,75,2023,9,6,2,0,75,True,False,False,True,False,False,False,0,20,0
645,2023-11-17,CUST645,35,4,30,120,2023,11,17,4,0,120,False,False,True,False,True,False,False,1,25,0
646,2023-05-03,CUST646,38,3,30,90,2023,5,3,2,0,90,True,True,False,False,True,False,False,0,24,0
647,2023-05-21,CUST647,59,3,500,1500,2023,5,21,6,1,1500,True,True,False,False,False,True,False,0,21,0
648,2023-08-14,CUST648,53,4,300,1200,2023,8,14,0,0,1200,True,False,False,False,False,True,False,0,26,0
649,2023-02-09,CUST649,58,2,300,600,2023,2,9,3,0,600,False,True,False,False,False,True,False,0,12,0
650,2024-01-01,CUST650,55,1,30,30,2024,1,1,0,0,30,True,False,True,False,False,True,False,0,32,0
651,2023-05-27,CUST651,51,3,50,150,2023,5,27,5,1,150,True,True,False,False,False,True,False,0,33,0
652,2023-05-01,CUST652,34,2,50,100,2023,5,1,0,0,100,False,False,False,False,True,False,False,0,40,0
653,2023-05-20,CUST653,54,3,25,75,2023,5,20,5,1,75,True,True,False,False,False,True,False,0,34,0
654,2023-06-21,CUST654,42,3,25,75,2023,6,21,2,0,75,True,True,False,False,True,False,False,0,0,0
655,2023-06-13,CUST655,55,1,500,500,2023,6,13,1,0,500,False,True,False,False,False,True,False,0,20,0
656,2023-10-04,CUST656,29,3,30,90,2023,10,4,2,0,90,True,False,False,True,False,False,False,1,5,0
657,2023-02-11,CUST657,40,1,25,25,2023,2,11,5,1,25,True,True,False,False,True,False,False,0,27,0
658,2023-03-12,CUST658,59,1,25,25,2023,3,12,6,1,25,True,True,False,False,False,True,False,0,16,0
659,2023-03-19,CUST659,39,1,30,30,2023,3,19,6,1,30,False,False,True,False,True,False,False,0,4,0
660,2023-04-29,CUST660,38,2,500,1000,2023,4,29,5,1,1000,False,False,False,False,True,False,False,0,30,0
661,2023-07-16,CUST661,44,4,25,100,2023,7,16,6,1,100,False,True,False,False,True,False,False,0,4,0
662,2023-12-22,CUST662,48,2,500,1000,2023,12,22,4,0,1000,True,False,False,False,False,True,False,1,37,0
663,2023-03-20,CUST663,23,4,300,1200,2023,3,20,0,0,1200,True,True,False,True,False,False,False,0,2,0
664,2023-12-28,CUST664,44,4,500,2000,2023,12,28,3,0,2000,False,True,False,False,True,False,False,1,22,1
665,2023-04-20,CUST665,57,1,50,50,2023,4,20,3,0,50,True,True,False,False,False,True,False,0,36,0
666,2023-02-02,CUST666,51,3,50,150,2023,2,2,3,0,150,True,False,True,False,False,True,False,0,36,0
667,2023-08-01,CUST667,29,1,500,500,2023,8,1,1,0,500,False,False,True,True,False,False,False,0,9,0
668,2023-07-28,CUST668,62,3,50,150,2023,7,28,4,0,150,False,False,True,False,False,False,True,0,9,0
669,2023-06-19,CUST669,24,4,300,1200,2023,6,19,0,0,1200,True,False,False,True,False,False,False,0,18,0
670,2023-10-05,CUST670,27,1,30,30,2023,10,5,3,0,30,True,False,False,True,False,False,False,1,16,0
671,2023-08-27,CUST671,62,3,50,150,2023,8,27,6,1,150,True,False,True,False,False,False,True,0,20,0
672,2023-08-01,CUST672,34,2,50,100,2023,8,1,1,0,100,False,False,False,False,True,False,False,0,13,0
673,2023-02-01,CUST673,43,3,500,1500,2023,2,1,2,0,1500,False,True,False,False,True,False,False,0,8,0
674,2023-04-16,CUST674,38,1,300,300,2023,4,16,6,1,300,False,True,False,False,True,False,False,0,0,0
675,2023-08-04,CUST675,45,2,30,60,2023,8,4,4,0,60,False,True,False,False,True,False,False,0,12,0
676,2023-07-19,CUST676,63,3,500,1500,2023,7,19,2,0,1500,True,False,True,False,False,False,True,0,3,0
677,2023-10-27,CUST677,19,3,500,1500,2023,10,27,4,0,1500,False,False,False,True,False,False,False,1,0,1
678,2023-12-23,CUST678,60,3,300,900,2023,12,23,5,1,900,False,False,True,False,False,True,False,1,39,0
679,2023-01-11,CUST679,18,3,30,90,2023,1,11,2,0,90,False,False,False,False,False,False,False,0,31,0
680,2023-10-22,CUST680,53,3,300,900,2023,10,22,6,1,900,False,True,False,False,False,True,False,1,33,0
681,2023-07-14,CUST681,43,2,30,60,2023,7,14,4,0,60,False,False,True,False,True,False,False,0,27,0
682,2023-09-02,CUST682,46,4,300,1200,2023,9,2,5,1,1200,True,False,False,False,False,True,False,0,30,0
683,2023-01-04,CUST683,38,2,500,1000,2023,1,4,2,0,1000,True,False,False,False,True,False,False,0,7,0
684,2023-06-30,CUST684,28,2,500,1000,2023,6,30,4,0,1000,False,True,False,True,False,False,False,0,38,0
685,2023-06-02,CUST685,57,2,25,50,2023,6,2,4,0,50,True,False,True,False,False,True,False,0,25,0
686,2023-07-19,CUST686,28,4,50,200,2023,7,19,2,0,200,False,False,True,True,False,False,False,0,33,0
687,2023-08-03,CUST687,53,1,300,300,2023,8,3,3,0,300,False,False,True,False,False,True,False,0,2,0
688,2023-10-03,CUST688,56,4,25,100,2023,10,3,1,0,100,True,True,False,False,False,True,False,1,11,0
689,2023-10-07,CUST689,57,2,50,100,2023,10,7,5,1,100,True,False,True,False,False,True,False,1,0,0
690,2023-11-05,CUST690,52,3,300,900,2023,11,5,6,1,900,False,True,False,False,False,True,False,1,4,0
691,2023-04-23,CUST691,51,3,30,90,2023,4,23,6,1,90,False,True,False,False,False,True,False,0,29,0
692,2023-09-07,CUST692,64,2,50,100,2023,9,7,3,0,100,False,True,False,False,False,False,True,0,29,0
693,2023-04-23,CUST693,41,3,500,1500,2023,4,23,6,1,1500,True,False,False,False,True,False,False,0,16,0
694,2023-05-20,CUST694,39,2,25,50,2023,5,20,5,1,50,False,False,True,False,True,False,False,0,22,0
695,2023-08-12,CUST695,22,3,50,150,2023,8,12,5,1,150,False,False,True,True,False,False,False,0,14,0
696,2023-09-06,CUST696,50,4,50,200,2023,9,6,2,0,200,False,True,False,False,False,True,False,0,36,0
697,2023-01-15,CUST697,53,1,500,500,2023,1,15,6,1,500,True,True,False,False,False,True,False,0,20,0
698,2023-07-19,CUST698,64,1,300,300,2023,7,19,2,0,300,False,False,True,False,False,False,True,0,13,0
699,2023-06-22,CUST699,37,4,30,120,2023,6,22,3,0,120,False,True,False,False,True,False,False,0,1,0
700,2023-12-09,CUST700,36,4,500,2000,2023,12,9,5,1,2000,True,False,True,False,True,False,False,1,10,1
701,2023-12-14,CUST701,52,2,30,60,2023,12,14,3,0,60,False,False,False,False,False,True,False,1,38,0
702,2023-07-27,CUST702,60,2,300,600,2023,7,27,3,0,600,False,True,False,False,False,True,False,0,37,0
703,2023-03-26,CUST703,34,2,50,100,2023,3,26,6,1,100,True,False,True,False,True,False,False,0,33,0
704,2023-08-28,CUST704,62,3,30,90,2023,8,28,0,0,90,False,True,False,False,False,False,True,0,37,0
705,2023-03-07,CUST705,60,2,25,50,2023,3,7,1,0,50,True,False,True,False,False,True,False,0,33,0
706,2023-11-15,CUST706,51,4,25,100,2023,11,15,2,0,100,True,False,True,False,False,True,False,1,17,0
707,2023-10-01,CUST707,26,1,500,500,2023,10,1,6,1,500,False,True,False,True,False,False,False,1,29,1
708,2023-01-14,CUST708,43,3,300,900,2023,1,14,5,1,900,False,False,False,False,True,False,False,0,14,0
709,2023-07-21,CUST709,19,2,500,1000,2023,7,21,4,0,1000,False,False,True,True,False,False,False,0,26,0
710,2023-10-31,CUST710,26,3,500,1500,2023,10,31,1,0,1500,False,False,True,True,False,False,False,1,33,0
711,2023-10-16,CUST711,26,3,500,1500,2023,10,16,0,0,1500,True,False,True,True,False,False,False,1,37,1
712,2023-12-06,CUST712,57,2,25,50,2023,12,6,2,0,50,False,False,False,False,False,True,False,1,32,0
713,2023-01-14,CUST713,34,3,25,75,2023,1,14,5,1,75,True,False,False,False,True,False,False,0,23,0
714,2023-02-12,CUST714,18,1,500,500,2023,2,12,6,1,500,False,True,False,False,False,False,False,0,14,0
715,2023-11-26,CUST715,42,4,25,100,2023,11,26,6,1,100,False,False,False,False,True,False,False,1,29,0
716,2023-08-08,CUST716,60,4,300,1200,2023,8,8,1,0,1200,False,True,False,False,False,True,False,0,16,0
717,2023-03-11,CUST717,57,1,500,500,2023,3,11,5,1,500,True,True,False,False,False,True,False,0,4,0
718,2023-08-25,CUST718,59,3,25,75,2023,8,25,4,0,75,False,False,False,False,False,True,False,0,28,0
719,2023-04-04,CUST719,42,2,30,60,2023,4,4,1,0,60,False,True,False,False,True,False,False,0,3,0
720,2023-01-26,CUST720,56,3,500,1500,2023,1,26,3,0,1500,False,False,False,False,False,True,False,0,9,0
721,2023-05-14,CUST721,52,1,500,500,2023,5,14,6,1,500,False,True,False,False,False,True,False,0,16,0
722,2023-07-14,CUST722,20,3,300,900,2023,7,14,4,0,900,True,False,False,True,False,False,False,0,9,0
723,2023-06-17,CUST723,54,4,50,200,2023,6,17,5,1,200,False,False,False,False,False,True,False,0,16,0
724,2023-04-19,CUST724,61,3,50,150,2023,4,19,2,0,150,True,True,False,False,False,False,True,0,19,0
725,2023-08-21,CUST725,61,1,300,300,2023,8,21,0,0,300,True,False,True,False,False,False,True,0,23,0
726,2023-06-17,CUST726,47,4,300,1200,2023,6,17,5,1,1200,True,True,False,False,False,True,False,0,4,0
727,2023-06-22,CUST727,55,3,300,900,2023,6,22,3,0,900,True,False,False,False,False,True,False,0,33,0
728,2023-07-14,CUST728,51,3,50,150,2023,7,14,4,0,150,True,False,True,False,False,True,False,0,5,0
729,2023-05-23,CUST729,29,4,300,1200,2023,5,23,1,0,1200,True,True,False,True,False,False,False,0,1,0
730,2023-08-04,CUST730,36,2,25,50,2023,8,4,4,0,50,False,True,False,False,True,False,False,0,12,0
731,2023-05-10,CUST731,54,4,500,2000,2023,5,10,2,0,2000,True,True,False,False,False,True,False,0,10,0
732,2023-02-11,CUST732,61,2,500,1000,2023,2,11,5,1,1000,True,False,True,False,False,False,True,0,22,0
733,2023-08-29,CUST733,34,1,30,30,2023,8,29,1,0,30,True,False,False,False,True,False,False,0,15,0
734,2023-01-10,CUST734,27,1,30,30,2023,1,10,1,0,30,False,True,False,True,False,False,False,0,30,0
735,2023-10-04,CUST735,64,4,500,2000,2023,10,4,2,0,2000,False,True,False,False,False,False,True,1,10,1
736,2023-01-27,CUST736,29,4,25,100,2023,1,27,4,0,100,True,True,False,True,False,False,False,0,15,0
737,2023-06-29,CUST737,33,1,50,50,2023,6,29,3,0,50,False,True,False,False,True,False,False,0,7,0
738,2023-04-25,CUST738,41,2,50,100,2023,4,25,1,0,100,True,True,False,False,True,False,False,0,3,0
739,2023-11-29,CUST739,36,1,25,25,2023,11,29,2,0,25,True,False,False,False,True,False,False,1,39,0
740,2023-02-05,CUST740,25,4,50,200,2023,2,5,6,1,200,False,False,False,True,False,False,False,0,3,0
741,2023-11-30,CUST741,48,1,300,300,2023,11,30,3,0,300,True,True,False,False,False,True,False,1,24,0
742,2023-01-21,CUST742,38,4,500,2000,2023,1,21,5,1,2000,False,False,True,False,True,False,False,0,2,0
743,2023-01-16,CUST743,34,4,500,2000,2023,1,16,0,0,2000,False,False,False,False,True,False,False,0,31,0
744,2023-05-07,CUST744,40,1,25,25,2023,5,7,6,1,25,True,False,True,False,True,False,False,0,2,0
745,2023-04-13,CUST745,54,2,50,100,2023,4,13,3,0,100,True,False,False,False,False,True,False,0,26,0
